Area,Perimeter,Major_Axis_Length,Minor_Axis_Length,Convex_Area,Equiv_Diameter,Eccentricity,Solidity,Extent,Roundness,Aspect_Ration,Compactness,Class
69375.0,1020.072,400.8691,221.583,69988.0,297.2053,0.8333,0.9912,0.712,0.8378,1.8091,0.7414,CERCEVELIK
73763.0,1129.909,482.3872,195.587,74838.0,306.4604,0.9141,0.9856,0.7688,0.726,2.4664,0.6353,URGUP_SIVRISI
103189.0,1240.118,479.8349,274.8133,104187.0,362.4697,0.8197,0.9904,0.6992,0.8432,1.746,0.7554,CERCEVELIK
88903.0,1208.555,476.114,239.0078,89984.0,336.4444,0.8649,0.988,0.6839,0.7649,1.992,0.7066,CERCEVELIK
76413.0,1152.327,486.2807,200.8436,77094.0,311.9167,0.9107,0.9912,0.6498,0.7231,2.4212,0.6414,URGUP_SIVRISI
77116.0,1121.858,464.8045,212.713,77959.0,313.3483,0.8891,0.9892,0.7429,0.77,2.1851,0.6742,URGUP_SIVRISI
87681.0,1125.864,431.1216,260.956,88512.0,334.1241,0.796,0.9906,0.7205,0.8692,1.6521,0.775,CERCEVELIK
60485.0,969.488,390.4817,198.2395,61257.0,277.5102,0.8615,0.9874,0.7304,0.8087,1.9697,0.7107,URGUP_SIVRISI
79841.0,1115.686,452.4235,225.4291,80558.0,318.8365,0.867,0.9911,0.6672,0.806,2.0069,0.7047,CERCEVELIK
76631.0,1068.146,417.1932,234.2289,77280.0,312.3614,0.8275,0.9916,0.7151,0.844,1.7811,0.7487,CERCEVELIK
72468.0,1050.423,416.3262,222.4412,73289.0,303.7583,0.8453,0.9888,0.7185,0.8253,1.8716,0.7296,CERCEVELIK
96666.0,1267.886,515.7153,238.8048,97560.0,350.8261,0.8863,0.9908,0.625,0.7557,2.1596,0.6803,URGUP_SIVRISI
77786.0,1044.115,399.3788,248.7085,78364.0,314.7065,0.7824,0.9926,0.7295,0.8966,1.6058,0.788,CERCEVELIK
88746.0,1118.471,427.3974,264.9041,89419.0,336.1472,0.7848,0.9925,0.7155,0.8915,1.6134,0.7865,CERCEVELIK
86164.0,1122.042,428.2713,256.9736,86938.0,331.2211,0.8,0.9911,0.694,0.86,1.6666,0.7734,CERCEVELIK
101375.0,1359.786,589.4822,220.4501,102089.0,359.2696,0.9274,0.993,0.5154,0.689,2.674,0.6095,URGUP_SIVRISI
68938.0,1061.201,437.4935,201.2553,69655.0,296.2678,0.8879,0.9897,0.6456,0.7693,2.1738,0.6772,URGUP_SIVRISI
69621.0,1055.941,427.1444,207.8892,70399.0,297.7318,0.8736,0.9889,0.6222,0.7846,2.0547,0.697,CERCEVELIK
96802.0,1217.707,488.0411,253.2319,97548.0,351.0728,0.8549,0.9924,0.6758,0.8204,1.9273,0.7194,CERCEVELIK
84062.0,1148.455,450.2301,239.2962,85178.0,327.156,0.8471,0.9869,0.7403,0.8009,1.8815,0.7266,CERCEVELIK
81267.0,1151.429,472.8079,220.0933,82368.0,321.6712,0.885,0.9866,0.6503,0.7703,2.1482,0.6803,URGUP_SIVRISI
76269.0,1101.958,457.0414,213.414,76819.0,311.6227,0.8843,0.9928,0.7641,0.7893,2.1416,0.6818,URGUP_SIVRISI
83981.0,1195.616,510.4825,210.0041,84575.0,326.9984,0.9115,0.993,0.7495,0.7383,2.4308,0.6406,URGUP_SIVRISI
75574.0,1066.116,411.8512,236.1875,76639.0,310.1996,0.8192,0.9861,0.7502,0.8356,1.7437,0.7532,URGUP_SIVRISI
90209.0,1212.904,500.1103,230.3826,91059.0,338.9066,0.8876,0.9907,0.7219,0.7706,2.1708,0.6777,URGUP_SIVRISI
107620.0,1391.943,593.7296,232.6062,108931.0,370.1703,0.9201,0.988,0.7231,0.698,2.5525,0.6235,URGUP_SIVRISI
82850.0,1130.494,453.027,233.3722,83496.0,324.789,0.8571,0.9923,0.7198,0.8146,1.9412,0.7169,URGUP_SIVRISI
63011.0,961.163,371.5589,216.594,63511.0,283.2456,0.8125,0.9921,0.7301,0.8571,1.7155,0.7623,CERCEVELIK
87049.0,1124.762,419.6184,266.6329,88432.0,332.9178,0.7722,0.9844,0.7383,0.8647,1.5738,0.7934,CERCEVELIK
74979.0,1063.483,415.0854,231.2288,75767.0,308.9761,0.8305,0.9896,0.6607,0.8331,1.7951,0.7444,CERCEVELIK
86416.0,1136.312,442.4914,249.6675,87440.0,331.7051,0.8256,0.9883,0.6898,0.841,1.7723,0.7496,CERCEVELIK
97302.0,1287.63,546.8565,227.5457,98234.0,351.9783,0.9093,0.9905,0.7456,0.7375,2.4033,0.6436,URGUP_SIVRISI
88100.0,1229.953,486.0166,232.5419,89709.0,334.9215,0.8781,0.9821,0.722,0.7318,2.09,0.6891,CERCEVELIK
84697.0,1132.218,443.8617,243.4756,85817.0,328.3894,0.8361,0.9869,0.6605,0.8303,1.823,0.7398,CERCEVELIK
56819.0,950.648,384.6624,188.5981,57390.0,268.9688,0.8716,0.9901,0.7395,0.7901,2.0396,0.6992,URGUP_SIVRISI
67675.0,1055.24,437.4783,197.9687,68422.0,293.5413,0.8918,0.9891,0.5709,0.7637,2.2098,0.671,URGUP_SIVRISI
75833.0,1140.918,492.2179,196.8512,76433.0,310.7307,0.9165,0.9921,0.7435,0.7321,2.5005,0.6313,URGUP_SIVRISI
70087.0,1004.981,389.6974,229.8159,70788.0,298.7265,0.8076,0.9901,0.6869,0.872,1.6957,0.7666,CERCEVELIK
97269.0,1336.832,583.4231,213.0184,98347.0,351.9187,0.931,0.989,0.5028,0.684,2.7388,0.6032,URGUP_SIVRISI
90072.0,1172.8,467.6129,245.9946,90812.0,338.6491,0.8504,0.9919,0.6978,0.8229,1.9009,0.7242,CERCEVELIK
70151.0,1014.96,394.5982,226.9489,70834.0,298.8629,0.8181,0.9904,0.6864,0.8557,1.7387,0.7574,CERCEVELIK
100498.0,1230.043,480.4655,267.6076,101231.0,357.7122,0.8305,0.9928,0.6611,0.8347,1.7954,0.7445,CERCEVELIK
65814.0,1018.301,416.8328,201.8135,66373.0,289.4771,0.875,0.9916,0.71,0.7976,2.0654,0.6945,URGUP_SIVRISI
87034.0,1162.092,470.0361,237.0354,88251.0,332.8891,0.8635,0.9862,0.7623,0.8099,1.983,0.7082,CERCEVELIK
73528.0,1120.983,470.4879,200.6111,74343.0,305.9718,0.9045,0.989,0.673,0.7353,2.3453,0.6503,URGUP_SIVRISI
70285.0,1041.911,416.275,216.6458,71139.0,299.1482,0.8539,0.988,0.7193,0.8136,1.9215,0.7186,CERCEVELIK
94993.0,1205.361,461.7105,262.7041,95999.0,347.777,0.8224,0.9895,0.7084,0.8216,1.7575,0.7532,CERCEVELIK
68822.0,1036.675,422.2851,208.052,69467.0,296.0184,0.8702,0.9907,0.7514,0.8047,2.0297,0.701,CERCEVELIK
91553.0,1242.504,533.0082,219.6158,92162.0,341.4219,0.9112,0.9934,0.7338,0.7452,2.427,0.6406,URGUP_SIVRISI
90221.0,1203.872,496.4069,231.9848,90947.0,338.9291,0.8841,0.992,0.749,0.7823,2.1398,0.6828,URGUP_SIVRISI
105010.0,1278.581,504.2377,267.7444,106451.0,365.6541,0.8474,0.9865,0.6996,0.8072,1.8833,0.7252,CERCEVELIK
91710.0,1219.412,498.7607,236.0738,92599.0,341.7145,0.8809,0.9904,0.7386,0.775,2.1127,0.6851,URGUP_SIVRISI
99415.0,1273.363,521.1825,244.219,100630.0,355.7796,0.8834,0.9879,0.6256,0.7705,2.1341,0.6826,URGUP_SIVRISI
83008.0,1157.37,481.4471,220.2771,83541.0,325.0986,0.8892,0.9936,0.6418,0.7787,2.1856,0.6753,URGUP_SIVRISI
55462.0,952.253,383.5621,185.4874,56210.0,265.7375,0.8753,0.9867,0.7201,0.7686,2.0679,0.6928,URGUP_SIVRISI
69397.0,1005.442,396.2666,223.6121,69973.0,297.2524,0.8256,0.9918,0.7414,0.8627,1.7721,0.7501,CERCEVELIK
75716.0,1064.63,427.7998,225.9345,76238.0,310.4909,0.8492,0.9932,0.7441,0.8395,1.8935,0.7258,CERCEVELIK
90785.0,1194.154,488.2466,237.2655,91588.0,339.9868,0.874,0.9912,0.7532,0.8,2.0578,0.6963,URGUP_SIVRISI
76931.0,1102.157,447.6323,219.9894,77912.0,312.9722,0.8709,0.9874,0.7649,0.7958,2.0348,0.6992,CERCEVELIK
97966.0,1238.779,497.9173,251.3542,98754.0,353.1773,0.8632,0.992,0.6282,0.8022,1.9809,0.7093,URGUP_SIVRISI
78504.0,1183.688,511.3972,196.6523,79546.0,316.1557,0.9231,0.9869,0.7696,0.7041,2.6005,0.6182,URGUP_SIVRISI
66001.0,1069.079,453.8482,186.9632,66827.0,289.8881,0.9112,0.9876,0.5421,0.7257,2.4275,0.6387,URGUP_SIVRISI
70747.0,1034.569,409.978,220.3464,71324.0,300.1298,0.8433,0.9919,0.7004,0.8306,1.8606,0.7321,CERCEVELIK
64346.0,982.128,385.7231,213.6288,65000.0,286.2305,0.8326,0.9899,0.7272,0.8383,1.8056,0.7421,CERCEVELIK
58555.0,928.778,357.5607,210.1878,59384.0,273.0468,0.809,0.986,0.6839,0.853,1.7011,0.7636,CERCEVELIK
77706.0,1125.991,462.3283,215.104,78360.0,314.5447,0.8852,0.9917,0.6177,0.7702,2.1493,0.6803,URGUP_SIVRISI
72119.0,1027.928,403.8373,227.9709,72707.0,303.026,0.8254,0.9919,0.7445,0.8577,1.7714,0.7504,CERCEVELIK
75848.0,1073.301,431.1936,224.8681,76621.0,310.7614,0.8533,0.9899,0.6826,0.8274,1.9175,0.7207,URGUP_SIVRISI
70215.0,1094.366,462.9517,193.9578,70864.0,298.9992,0.908,0.9908,0.7334,0.7367,2.3869,0.6459,URGUP_SIVRISI
56718.0,973.293,408.9173,177.0455,57147.0,268.7296,0.9014,0.9925,0.6937,0.7524,2.3097,0.6572,URGUP_SIVRISI
78063.0,1153.225,478.5349,208.8095,78850.0,315.2664,0.8998,0.99,0.7102,0.7376,2.2917,0.6588,URGUP_SIVRISI
82330.0,1118.719,443.3275,237.829,83009.0,323.7681,0.8439,0.9918,0.693,0.8267,1.8641,0.7303,CERCEVELIK
80251.0,1143.501,474.8035,216.4293,81135.0,319.6541,0.8901,0.9891,0.6204,0.7712,2.1938,0.6732,URGUP_SIVRISI
75667.0,1056.941,413.9199,233.5927,76369.0,310.3904,0.8255,0.9908,0.7255,0.8512,1.772,0.7499,CERCEVELIK
75632.0,1099.267,441.6656,218.7166,76395.0,310.3186,0.8688,0.99,0.6244,0.7865,2.0194,0.7026,URGUP_SIVRISI
71665.0,1167.567,512.1025,179.384,72403.0,302.0707,0.9366,0.9898,0.6389,0.6606,2.8548,0.5899,URGUP_SIVRISI
64787.0,1056.788,444.2776,185.9116,65556.0,287.2096,0.9082,0.9883,0.5494,0.729,2.3897,0.6465,URGUP_SIVRISI
98626.0,1264.03,520.2769,242.0064,99791.0,354.365,0.8852,0.9883,0.5948,0.7757,2.1498,0.6811,URGUP_SIVRISI
73423.0,1101.123,440.608,215.4848,74415.0,305.7533,0.8722,0.9867,0.7199,0.761,2.0447,0.6939,URGUP_SIVRISI
78451.0,1190.239,511.837,196.2812,79300.0,316.0489,0.9235,0.9893,0.5852,0.6959,2.6077,0.6175,URGUP_SIVRISI
65765.0,998.338,394.6054,213.0929,66690.0,289.3693,0.8417,0.9861,0.6993,0.8292,1.8518,0.7333,CERCEVELIK
69184.0,999.154,374.2791,236.1308,69986.0,296.7959,0.7759,0.9885,0.7221,0.8709,1.585,0.793,CERCEVELIK
60544.0,957.495,366.508,212.3324,61459.0,277.6455,0.8151,0.9851,0.7305,0.8299,1.7261,0.7575,CERCEVELIK
86075.0,1163.361,472.8842,232.9682,86857.0,331.05,0.8702,0.991,0.7141,0.7992,2.0298,0.7001,URGUP_SIVRISI
92116.0,1200.817,480.4483,245.7261,92936.0,342.47,0.8593,0.9912,0.6927,0.8028,1.9552,0.7128,CERCEVELIK
73152.0,1091.814,461.2935,202.4611,73699.0,305.1885,0.8985,0.9926,0.7193,0.7711,2.2784,0.6616,URGUP_SIVRISI
83192.0,1234.263,541.2917,196.1894,83761.0,325.4587,0.932,0.9932,0.7515,0.6862,2.759,0.6013,URGUP_SIVRISI
85993.0,1206.107,507.4736,216.3716,86641.0,330.8923,0.9045,0.9925,0.6853,0.7429,2.3454,0.652,URGUP_SIVRISI
92115.0,1170.353,466.4165,251.8191,92719.0,342.4682,0.8417,0.9935,0.6931,0.8451,1.8522,0.7343,URGUP_SIVRISI
100629.0,1298.998,536.2517,240.1141,102023.0,357.9453,0.8942,0.9863,0.7181,0.7494,2.2333,0.6675,URGUP_SIVRISI
73119.0,1157.068,501.4912,186.0586,73786.0,305.1197,0.9286,0.991,0.735,0.6863,2.6953,0.6084,URGUP_SIVRISI
69304.0,1069.857,445.9318,198.4077,70024.0,297.0532,0.8956,0.9897,0.5618,0.7609,2.2476,0.6661,URGUP_SIVRISI
71556.0,1095.265,457.3556,200.7108,72376.0,301.8409,0.8986,0.9887,0.7329,0.7496,2.2787,0.66,URGUP_SIVRISI
78143.0,1104.639,442.4214,225.337,78808.0,315.4279,0.8606,0.9916,0.7405,0.8047,1.9634,0.713,URGUP_SIVRISI
86237.0,1175.094,484.4632,227.0621,86922.0,331.3614,0.8834,0.9921,0.7186,0.7848,2.1336,0.684,URGUP_SIVRISI
90491.0,1197.164,476.7964,244.9508,91721.0,339.4359,0.8579,0.9866,0.6326,0.7934,1.9465,0.7119,CERCEVELIK
68265.0,1034.969,401.9448,217.6478,69242.0,294.8181,0.8407,0.9859,0.7319,0.8009,1.8468,0.7335,CERCEVELIK
86319.0,1196.584,505.4461,217.8241,86959.0,331.5189,0.9024,0.9926,0.7605,0.7576,2.3204,0.6559,URGUP_SIVRISI
87065.0,1162.496,452.8571,245.7026,88043.0,332.9483,0.84,0.9889,0.7393,0.8096,1.8431,0.7352,CERCEVELIK
70338.0,1015.425,392.2834,229.9527,71068.0,299.261,0.8102,0.9897,0.6913,0.8572,1.7059,0.7629,CERCEVELIK
66512.0,1057.918,440.6593,192.5683,67301.0,291.0081,0.8995,0.9883,0.6136,0.7468,2.2883,0.6604,URGUP_SIVRISI
68679.0,1067.744,449.0235,195.3044,69383.0,295.7107,0.9005,0.9899,0.7316,0.757,2.2991,0.6586,URGUP_SIVRISI
67440.0,1041.388,417.9546,206.9024,68744.0,293.0312,0.8689,0.981,0.7312,0.7815,2.0201,0.7011,CERCEVELIK
97790.0,1271.241,532.3676,235.2577,98521.0,352.8599,0.8971,0.9926,0.7546,0.7604,2.2629,0.6628,URGUP_SIVRISI
88773.0,1198.415,474.2053,238.6387,89602.0,336.1983,0.8641,0.9907,0.6428,0.7767,1.9871,0.709,CERCEVELIK
79637.0,1224.71,533.1513,190.4367,80381.0,318.4289,0.934,0.9907,0.4888,0.6672,2.7996,0.5973,URGUP_SIVRISI
72805.0,1039.588,409.5075,226.8958,73390.0,304.4638,0.8325,0.992,0.7367,0.8465,1.8048,0.7435,CERCEVELIK
91703.0,1279.029,549.6899,213.0754,92721.0,341.7015,0.9218,0.989,0.7226,0.7044,2.5798,0.6216,URGUP_SIVRISI
99273.0,1348.046,581.9158,217.861,100461.0,355.5254,0.9273,0.9882,0.6584,0.6865,2.671,0.611,URGUP_SIVRISI
62211.0,968.901,369.045,215.6276,63090.0,281.4418,0.8115,0.9861,0.718,0.8328,1.7115,0.7626,CERCEVELIK
70394.0,1138.101,491.476,184.5296,71338.0,299.3801,0.9268,0.9868,0.6162,0.6829,2.6634,0.6091,URGUP_SIVRISI
61627.0,953.866,367.6871,214.4253,62333.0,280.1177,0.8123,0.9887,0.753,0.8512,1.7148,0.7618,CERCEVELIK
78155.0,1163.714,490.5065,203.7236,79318.0,315.4521,0.9097,0.9853,0.5775,0.7252,2.4077,0.6431,URGUP_SIVRISI
61860.0,987.516,404.3081,195.7133,62401.0,280.6467,0.875,0.9913,0.6033,0.7971,2.0658,0.6941,URGUP_SIVRISI
79066.0,1037.362,378.7703,266.5459,79616.0,317.2853,0.7105,0.9931,0.7801,0.9233,1.421,0.8377,CERCEVELIK
84484.0,1144.337,448.2374,242.6751,86046.0,327.9762,0.8408,0.9818,0.7272,0.8107,1.8471,0.7317,CERCEVELIK
92034.0,1220.072,509.9649,230.14,92679.0,342.3176,0.8924,0.993,0.7526,0.7769,2.2159,0.6713,URGUP_SIVRISI
61100.0,916.215,343.0318,227.8321,61587.0,278.9174,0.7476,0.9921,0.7634,0.9147,1.5056,0.8131,CERCEVELIK
71503.0,1050.588,416.378,220.4251,72468.0,301.7291,0.8484,0.9867,0.7139,0.8141,1.889,0.7247,CERCEVELIK
76356.0,1052.424,397.6275,246.8013,77341.0,311.8004,0.7841,0.9873,0.6886,0.8663,1.6111,0.7842,CERCEVELIK
97595.0,1216.695,463.6531,270.2814,98794.0,352.5079,0.8125,0.9879,0.6919,0.8285,1.7154,0.7603,CERCEVELIK
91158.0,1164.478,456.3653,254.9854,91932.0,340.6846,0.8293,0.9916,0.6796,0.8448,1.7898,0.7465,CERCEVELIK
72184.0,1054.808,416.5983,220.9089,72940.0,303.1625,0.8478,0.9896,0.6359,0.8153,1.8858,0.7277,CERCEVELIK
54627.0,959.822,408.2215,170.8052,55104.0,263.7295,0.9083,0.9913,0.5563,0.7451,2.39,0.646,URGUP_SIVRISI
108466.0,1355.941,576.8219,240.0133,109644.0,371.6224,0.9093,0.9893,0.7879,0.7413,2.4033,0.6443,URGUP_SIVRISI
78502.0,1079.334,421.6898,237.9784,79204.0,316.1516,0.8255,0.9911,0.7335,0.8468,1.772,0.7497,CERCEVELIK
87356.0,1166.878,474.4727,234.9271,88135.0,333.5043,0.8688,0.9912,0.6738,0.8062,2.0197,0.7029,URGUP_SIVRISI
80306.0,1106.957,431.7003,237.5067,81047.0,319.7636,0.8351,0.9909,0.7326,0.8236,1.8176,0.7407,CERCEVELIK
89466.0,1203.82,468.1915,244.8638,90793.0,337.508,0.8523,0.9854,0.7427,0.7758,1.912,0.7209,URGUP_SIVRISI
73922.0,1083.172,427.7689,221.1263,74771.0,306.7905,0.856,0.9886,0.6623,0.7918,1.9345,0.7172,CERCEVELIK
72777.0,1066.963,430.2164,217.2542,73339.0,304.4052,0.8631,0.9923,0.7068,0.8034,1.9802,0.7076,CERCEVELIK
77240.0,1050.233,395.1349,250.365,77916.0,313.6001,0.7736,0.9913,0.7343,0.88,1.5782,0.7937,CERCEVELIK
67314.0,1012.587,400.4162,215.2215,67997.0,292.7573,0.8433,0.99,0.6561,0.825,1.8605,0.7311,CERCEVELIK
54426.0,903.456,363.788,190.8668,54880.0,263.2439,0.8513,0.9917,0.6485,0.8379,1.906,0.7236,URGUP_SIVRISI
78149.0,1135.602,465.4065,214.9002,79172.0,315.44,0.887,0.9871,0.7276,0.7615,2.1657,0.6778,URGUP_SIVRISI
95832.0,1229.239,501.0219,244.0251,96696.0,349.3095,0.8734,0.9911,0.7319,0.797,2.0532,0.6972,CERCEVELIK
63644.0,956.977,368.403,220.4135,64256.0,284.6648,0.8013,0.9905,0.7504,0.8733,1.6714,0.7727,CERCEVELIK
67258.0,1033.485,412.7968,208.3175,68108.0,292.6355,0.8633,0.9875,0.644,0.7913,1.9816,0.7089,CERCEVELIK
82396.0,1150.976,467.5712,225.5676,83135.0,323.8979,0.8759,0.9911,0.7259,0.7816,2.0729,0.6927,URGUP_SIVRISI
78642.0,1152.579,492.3262,203.8733,79237.0,316.4334,0.9102,0.9925,0.541,0.7439,2.4149,0.6427,URGUP_SIVRISI
84720.0,1168.169,482.637,225.2079,85531.0,328.4339,0.8845,0.9905,0.7515,0.7802,2.1431,0.6805,URGUP_SIVRISI
93720.0,1192.994,472.7226,252.9003,94547.0,345.4389,0.8449,0.9913,0.6811,0.8275,1.8692,0.7307,URGUP_SIVRISI
93235.0,1216.567,490.9763,242.3947,94111.0,344.5439,0.8696,0.9907,0.6115,0.7916,2.0255,0.7018,CERCEVELIK
73231.0,1069.486,433.525,215.6519,73833.0,305.3532,0.8675,0.9918,0.6561,0.8046,2.0103,0.7043,CERCEVELIK
75230.0,1067.217,420.7164,228.837,76138.0,309.4928,0.8391,0.9881,0.7465,0.83,1.8385,0.7356,CERCEVELIK
74279.0,1078.3,433.9331,218.6432,75155.0,307.5304,0.8638,0.9883,0.6998,0.8028,1.9847,0.7087,CERCEVELIK
61771.0,961.85,378.1497,208.5257,62330.0,280.4448,0.8342,0.991,0.6687,0.839,1.8134,0.7416,CERCEVELIK
71333.0,1020.99,398.0117,228.7039,71953.0,301.3702,0.8184,0.9914,0.726,0.8599,1.7403,0.7572,CERCEVELIK
64691.0,994.607,388.4194,213.5622,65473.0,286.9968,0.8353,0.9881,0.6945,0.8218,1.8188,0.7389,CERCEVELIK
71929.0,1071.334,415.534,221.5986,72983.0,302.6266,0.8459,0.9856,0.6978,0.7875,1.8752,0.7283,CERCEVELIK
84130.0,1126.564,447.3685,241.2191,84737.0,327.2883,0.8422,0.9928,0.7539,0.833,1.8546,0.7316,CERCEVELIK
89388.0,1196.951,494.6785,231.3656,90135.0,337.3608,0.8839,0.9917,0.7454,0.784,2.1381,0.682,URGUP_SIVRISI
79793.0,1235.869,544.3086,187.7568,80640.0,318.7407,0.9386,0.9895,0.5424,0.6565,2.899,0.5856,URGUP_SIVRISI
73586.0,1020.916,394.8918,238.0174,74109.0,306.0925,0.7979,0.9929,0.7485,0.8872,1.6591,0.7751,CERCEVELIK
102444.0,1310.48,547.7943,238.65,103317.0,361.1589,0.9001,0.9916,0.658,0.7496,2.2954,0.6593,URGUP_SIVRISI
66922.0,988.42,376.4136,227.9987,67537.0,291.9036,0.7957,0.9909,0.7121,0.8608,1.6509,0.7755,CERCEVELIK
81425.0,1120.916,450.3157,230.9455,82394.0,321.9837,0.8585,0.9882,0.7337,0.8144,1.9499,0.715,CERCEVELIK
84922.0,1104.95,419.5984,258.7841,85609.0,328.8253,0.7872,0.992,0.7147,0.8741,1.6214,0.7837,CERCEVELIK
57109.0,974.641,404.4373,183.3535,57811.0,269.6543,0.8913,0.9879,0.6846,0.7555,2.2058,0.6667,URGUP_SIVRISI
79573.0,1142.268,466.8338,217.69,80552.0,318.3009,0.8846,0.9878,0.5904,0.7664,2.1445,0.6818,URGUP_SIVRISI
75571.0,1077.389,437.7566,220.6981,76212.0,310.1935,0.8636,0.9916,0.6162,0.8181,1.9835,0.7086,CERCEVELIK
77538.0,1210.669,526.9045,187.9819,78333.0,314.2045,0.9342,0.9899,0.5362,0.6648,2.803,0.5963,URGUP_SIVRISI
61053.0,976.712,386.2994,203.3896,62294.0,278.8101,0.8502,0.9801,0.6626,0.8042,1.8993,0.7217,CERCEVELIK
79977.0,1106.736,439.7005,233.0693,80618.0,319.1079,0.848,0.992,0.6632,0.8205,1.8866,0.7257,CERCEVELIK
101155.0,1310.605,558.5865,231.2201,101903.0,358.8796,0.9103,0.9927,0.5509,0.74,2.4158,0.6425,URGUP_SIVRISI
75499.0,1092.648,444.7061,217.7752,76204.0,310.0457,0.8719,0.9907,0.7247,0.7947,2.042,0.6972,URGUP_SIVRISI
84934.0,1115.518,424.2902,255.6963,85714.0,328.8485,0.798,0.9909,0.7154,0.8577,1.6594,0.7751,CERCEVELIK
61809.0,964.593,380.8563,207.6925,62386.0,280.531,0.8382,0.9908,0.7522,0.8348,1.8338,0.7366,CERCEVELIK
76663.0,1072.66,417.3221,235.3982,77341.0,312.4266,0.8257,0.9912,0.7342,0.8373,1.7728,0.7486,CERCEVELIK
100401.0,1365.713,593.4557,217.317,101603.0,357.5395,0.9305,0.9882,0.6226,0.6764,2.7308,0.6025,URGUP_SIVRISI
69309.0,1014.274,398.5365,222.2259,69841.0,297.0639,0.8301,0.9924,0.6751,0.8466,1.7934,0.7454,CERCEVELIK
104321.0,1379.244,586.1193,228.9992,105797.0,364.4525,0.9205,0.986,0.6251,0.6891,2.5595,0.6218,URGUP_SIVRISI
63415.0,944.649,355.4745,227.7657,63956.0,284.1522,0.7678,0.9915,0.7445,0.893,1.5607,0.7994,CERCEVELIK
81137.0,1126.696,426.4425,244.0338,83064.0,321.4138,0.8201,0.9768,0.7301,0.8032,1.7475,0.7537,CERCEVELIK
67347.0,1027.793,423.2074,202.9421,67958.0,292.8291,0.8775,0.991,0.7501,0.8012,2.0854,0.6919,URGUP_SIVRISI
77223.0,1072.853,424.1167,232.6529,77971.0,313.5656,0.8361,0.9904,0.6641,0.8431,1.823,0.7393,CERCEVELIK
87336.0,1203.827,481.3909,231.9531,88856.0,333.4661,0.8763,0.9829,0.6333,0.7573,2.0754,0.6927,CERCEVELIK
84842.0,1130.448,429.4275,253.5051,86185.0,328.6703,0.8072,0.9844,0.6864,0.8343,1.694,0.7654,CERCEVELIK
59680.0,914.105,349.2239,218.2894,60057.0,275.6573,0.7806,0.9937,0.7221,0.8975,1.5998,0.7893,CERCEVELIK
94617.0,1190.017,472.3136,255.8155,95364.0,347.088,0.8406,0.9922,0.7159,0.8396,1.8463,0.7349,CERCEVELIK
67306.0,998.616,375.0199,229.2614,68240.0,292.7399,0.7914,0.9863,0.6897,0.8481,1.6358,0.7806,CERCEVELIK
95508.0,1224.636,446.7743,279.6244,98182.0,348.7185,0.7799,0.9728,0.7724,0.8003,1.5978,0.7805,CERCEVELIK
79861.0,1123.116,450.5526,226.3673,80649.0,318.8764,0.8646,0.9902,0.6775,0.7956,1.9904,0.7077,CERCEVELIK
79453.0,1106.574,414.3993,246.1013,80425.0,318.0608,0.8046,0.9879,0.7075,0.8154,1.6839,0.7675,CERCEVELIK
65267.0,1070.158,457.9331,182.0538,65914.0,288.2716,0.9176,0.9902,0.7434,0.7162,2.5154,0.6295,URGUP_SIVRISI
71437.0,1127.083,448.9109,203.4385,72663.0,301.5898,0.8914,0.9831,0.6178,0.7067,2.2066,0.6718,URGUP_SIVRISI
95150.0,1243.634,513.2519,239.3845,96438.0,348.0643,0.8846,0.9866,0.7451,0.7731,2.144,0.6782,CERCEVELIK
78819.0,1074.629,426.057,235.9133,79437.0,316.7893,0.8327,0.9922,0.7543,0.8577,1.806,0.7435,CERCEVELIK
58795.0,968.66,400.6855,187.4258,59326.0,273.6058,0.8839,0.991,0.6104,0.7874,2.1378,0.6828,URGUP_SIVRISI
93827.0,1313.812,564.2072,215.2528,95116.0,345.636,0.9244,0.9864,0.5851,0.6831,2.6211,0.6126,URGUP_SIVRISI
97138.0,1189.701,457.4477,271.1058,97869.0,351.6816,0.8055,0.9925,0.6931,0.8624,1.6873,0.7688,CERCEVELIK
95095.0,1210.274,465.3052,262.3029,96519.0,347.9637,0.826,0.9852,0.728,0.8158,1.7739,0.7478,CERCEVELIK
78337.0,1137.15,469.519,213.7619,79233.0,315.8192,0.8903,0.9887,0.5744,0.7613,2.1965,0.6726,URGUP_SIVRISI
85913.0,1120.778,435.7355,251.4643,86577.0,330.7383,0.8167,0.9923,0.7386,0.8595,1.7328,0.759,CERCEVELIK
71517.0,1051.752,401.4022,227.7478,72424.0,301.7586,0.8235,0.9875,0.7208,0.8124,1.7625,0.7518,CERCEVELIK
81649.0,1124.076,452.9165,230.475,82299.0,322.4263,0.8608,0.9921,0.7279,0.812,1.9651,0.7119,URGUP_SIVRISI
69872.0,1074.934,446.3577,199.7382,70550.0,298.268,0.8943,0.9904,0.687,0.7599,2.2347,0.6682,URGUP_SIVRISI
91282.0,1171.051,427.7433,273.1993,93122.0,340.9162,0.7695,0.9802,0.7115,0.8365,1.5657,0.797,CERCEVELIK
52367.0,1001.304,438.2606,154.5346,53045.0,258.2165,0.9358,0.9872,0.624,0.6564,2.836,0.5892,URGUP_SIVRISI
89393.0,1161.557,445.7125,258.2717,90729.0,337.3703,0.815,0.9853,0.6795,0.8326,1.7258,0.7569,CERCEVELIK
